movieId,genres
26249,Comedy|Western
26258,Fantasy|Western
26265,Adventure|Comedy|Horror|Romance
26283,Crime|Drama|Thriller
26285,Comedy|Sci-Fi|Thriller
26303,Horror|Thriller
26308,Drama|Romance
26313,Comedy|Drama
26317,Drama|Romance
26322,Action|Crime|Drama
26326,Drama
26340,Action|Adventure|Animation|Children|Comedy|Fantasy
26344,Action|Crime|Drama|Thriller
26347,Comedy|Drama|Romance
26350,Drama
26357,Horror|Thriller
26359,Drama|War
26365,Sci-Fi|Thriller
26366,Documentary
26375,Action|Comedy|Crime
26386,Comedy|Thriller
26391,Drama|Musical|Romance
26394,Drama|Romance
26399,Action
26401,Action|Drama
26409,Horror|Sci-Fi
26413,Action|Comedy
26422,Comedy|Drama|Musical
26429,Comedy|Horror|Romance
26444,Adventure|Comedy|Sci-Fi
26453,Drama|Mystery
26464,Action|Crime|Drama
26467,Drama|Sci-Fi
26471,Comedy|Documentary
26472,Adventure|Drama
26492,Fantasy|Horror|Sci-Fi|Thriller
26498,Drama
26504,Action|Adventure|Children|Crime|Mystery|Thriller
26510,Adventure|Children|Fantasy|Sci-Fi
26523,Horror|Thriller
26524,Documentary
26527,Comedy|Drama
26528,Children|Drama
26539,Drama
26542,Adventure|Children|Fantasy|Sci-Fi
26547,Action|Comedy|Crime|Thriller
26554,Drama|Mystery|Sci-Fi
26555,Comedy
26562,Drama
26564,Drama|Musical
26567,Comedy
26578,Drama
26585,Crime|Drama|Thriller
26587,Crime|Drama|Romance
26590,Action|Adventure|Animation|Children|Fantasy|Sci-Fi
26593,Action|Comedy|Sci-Fi
26599,Comedy|Drama|Romance
26603,Fantasy|Horror|Sci-Fi|Thriller
26606,Action|Fantasy|Horror|Romance
26612,Crime|Drama|Thriller
26614,Action|Adventure|Drama|Mystery|Thriller
26622,Drama
26629,Comedy|Horror|Sci-Fi
26630,Musical
26631,Animation|Fantasy|Mystery
26645,Comedy
26649,Adventure|Drama|Western
26662,Adventure|Animation|Children|Drama|Fantasy
26676,Comedy
26680,Comedy|Musical|Romance
26681,Action|Drama|War
26686,Comedy|Fantasy
26693,Drama|Fantasy|Horror|Mystery|Thriller
26694,Drama
26695,Drama
26696,Action
26700,Comedy|Crime
26701,Action|Animation|Crime|Drama|Film-Noir|Mystery|Sci-Fi|Thriller
26704,Crime|Drama|Thriller
26712,Documentary
26713,Drama|Romance
26717,Drama|Horror
26726,Comedy
26729,Documentary
26732,Comedy
26736,Action|Crime|Thriller
26741,Comedy|Fantasy|Romance
26743,Animation|Drama
26745,Comedy|Drama|Romance
26750,Adventure|Drama|Western
26761,Crime|Drama|Mystery|Romance|Thriller
26764,Action|Fantasy|Sci-Fi|Thriller|War
26765,Action|Comedy|Romance
26776,Adventure|Animation|Comedy|Fantasy|Romance
26777,Drama
26778,Comedy
26782,Drama|Musical
26791,Drama|Romance|Thriller|War
26792,Action|Adventure|Children|Comedy
26796,Drama|Romance
26797,Documentary
26810,Drama
26812,Drama
26819,Action|Sci-Fi
26828,Action|Children|Comedy
26838,Comedy|Drama
26840,Action|Comedy|Crime|Drama
26849,Adventure|Drama|Fantasy|Horror|Sci-Fi
26854,Action|Crime|Horror
26861,Comedy|Sci-Fi
26865,Action|Drama
26870,Comedy
26871,Comedy|Romance
26875,Crime|Film-Noir|Mystery|Thriller
26887,Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller
26900,Comedy|Drama
26901,Adventure|Western
26903,Animation|Drama|Romance
26913,Action|Animation
26928,Comedy|Drama|Romance
26940,Comedy
26947,Crime|Thriller
26958,Romance
26965,Drama|Thriller
26974,Drama
26985,Action|Sci-Fi
26999,Adventure|Animation|Children|Musical|Romance
27002,Action|Documentary|Drama|Thriller
27003,Action|Horror|Sci-Fi
27006,Drama
27008,Comedy|Crime|Horror
27020,Drama|Romance
27022,Action|Crime|Thriller
27032,Action|Adventure|Comedy|Sci-Fi|Thriller
27036,Action|Adventure|Drama|Fantasy|Romance
27074,Sci-Fi
27075,Children|Comedy|Fantasy
27105,Fantasy|Western
27124,Drama|Thriller
27134,Action|Crime|Fantasy
27140,Horror
27155,Action|Adventure|Animation|Children|Fantasy|Sci-Fi
27156,Action|Animation|Drama|Fantasy|Sci-Fi
27176,Documentary
27178,Comedy|Romance
27186,Adventure|Animation|Children|Fantasy
27193,Action|Comedy
27246,Drama|Romance
27251,Adventure|Comedy|Fantasy
27255,Drama
27266,Drama|Fantasy|Romance|Sci-Fi
27306,Comedy|Drama
27311,Action|Animation|Crime|Sci-Fi|Thriller
27317,Drama|Horror|Mystery|Romance|Thriller
27320,Comedy|Drama|Fantasy
27328,Action|Comedy|Crime|Fantasy|Thriller
27329,Documentary
27368,Adventure|Comedy|Fantasy
27369,Animation|Comedy
27370,Comedy
27373,Drama
27397,Crime|Drama|Mystery|Thriller|War
27408,Drama|Thriller
27416,Comedy|Drama|Romance
27420,Comedy|Drama|Romance|Sci-Fi
27426,Action|Comedy|Thriller
27434,Horror|Mystery
27441,Action|Animation|Horror
27450,Adventure|Western
27473,Comedy|Crime|Horror|Mystery|Thriller
27478,Comedy
27480,Action|Crime|Thriller
27482,Horror|Mystery|Sci-Fi
27491,Horror|Mystery|Thriller
27513,Drama
27523,Comedy|Romance
27537,Comedy|Fantasy|Mystery|Sci-Fi
27539,Comedy|Romance
27549,Comedy|Crime|Drama|Sci-Fi|Thriller
27555,Comedy
27563,Comedy|Horror|Musical
27584,Comedy|Horror|Mystery|Thriller
27592,Crime|Drama
27595,Action|Comedy|Horror|Musical
27604,Horror|Mystery|Thriller
27611,Drama|Sci-Fi|War
27618,Action|Adventure|Drama|Sci-Fi|Thriller
27619,Adventure|Animation|Children|Comedy
27627,Drama|Romance
27644,Comedy|Drama|Romance
27660,Action|Animation|Drama|Sci-Fi
27664,Drama
27667,Horror
27674,Comedy|Crime|Drama|Mystery|Thriller
27683,Action|Comedy|Horror|Sci-Fi|Thriller|Western
27685,Comedy
27689,Action|Crime|Thriller
27692,Action|Comedy|Drama|War
27695,Action|Comedy|Drama
27704,Action|Drama|Thriller|War
27705,Action|Drama|Thriller
27706,Adventure|Children|Comedy|Fantasy
27708,Action|Adventure|Drama|Romance
27716,Comedy|Crime|Drama|Romance
27721,Drama|Mystery|Romance|War
27722,Drama|Romance
27728,Action|Animation|Drama|Sci-Fi|Thriller
27731,Adventure|Animation|Children|Fantasy
27741,Drama|Romance
27744,Drama|Romance
27746,Horror|Thriller
27751,Drama|Horror|Mystery|Thriller
27762,Comedy
27768,Drama
27769,Drama
27772,Horror
27773,Mystery|Thriller
27776,Drama
27778,Fantasy|Horror
27784,Horror|Mystery
27788,Drama|Mystery|Sci-Fi|Thriller
27790,Children|Comedy|Crime|Drama|Fantasy
27793,Action|Horror|Sci-Fi|War
27801,Action|Thriller
27802,Action|Crime|Drama|Thriller
27803,Drama
27808,Comedy|Drama|Romance
27815,Drama
27816,Action|Adventure|Drama|War
27820,Documentary|Drama
27821,Drama|Thriller
27822,Drama|Thriller
27826,Comedy|Drama|Romance
27829,Documentary
27830,Drama
27831,Crime|Drama|Thriller
27834,Drama
27837,Action|Adventure
27838,Drama|Thriller
27839,Drama|Horror|Mystery|Thriller
27846,Documentary
27850,Documentary
27865,Action|Adventure|Drama|Thriller
27866,Drama
27869,Action|Drama|War
27873,Documentary
27878,Documentary
27879,Documentary
27882,Documentary
27899,Comedy|Documentary|Drama
27904,Animation|Drama|Mystery|Sci-Fi|Thriller
27905,Action|Drama|Fantasy|Sci-Fi
27912,Documentary
30707,Drama
30745,Comedy|Crime|Drama|Horror|Mystery
30749,Drama|War
30793,Adventure|Children|Comedy|Fantasy|IMAX
30803,Drama|Romance
30810,Adventure|Comedy|Fantasy
30812,Drama
30816,Drama|Musical|Romance
30818,Drama|Musical
30820,Drama
30822,Comedy|Drama
30825,Comedy
30846,Crime|Drama|Thriller
30848,Drama
30850,Drama
30883,Comedy|Fantasy
30890,Drama
30892,Animation|Documentary
30894,Drama|Horror|Mystery|Sci-Fi|Thriller
30898,Comedy|Drama|Romance
30994,Comedy|Drama
31000,Comedy
31030,Children|Drama
31038,Drama|Romance
31049,Comedy|Thriller
31083,Comedy|Romance
31086,Crime|Drama
31101,Action|Crime|Drama
31114,Comedy|Drama
31116,Drama|War
31123,Comedy|Crime
31150,Animation|Fantasy|Sci-Fi|War
31162,Comedy|Drama
31184,Action|Animation|Fantasy|Sci-Fi
31193,Animation|Children|Musical
31221,Action|Adventure|Crime|Drama
31223,Children|Comedy
31225,Drama
31260,Drama
31297,Comedy|Musical
31309,Crime|Drama
31364,Crime|Drama|Mystery|Thriller
31367,Action|Adventure|Comedy|Crime|Romance|Thriller
31410,Drama|War
31420,Action|Crime|Drama|Thriller
31422,Children|Comedy
31424,Action|Horror|Sci-Fi|Thriller
31427,Horror|Mystery|Thriller
31431,Drama|Horror|Mystery|Thriller
31433,Comedy|Romance
31435,Drama
31437,Drama
31445,Comedy|Drama
31522,Drama
31545,Crime|Film-Noir
31553,Action|Adventure|Sci-Fi
31590,Crime|Drama|Thriller
31610,Drama
31617,Action|Adventure|Drama|Romance|War
31658,Adventure|Animation|Fantasy|Romance
31660,Action|Animation|Drama|Sci-Fi
31664,Action|Comedy|Romance
31685,Comedy|Romance
31692,Comedy
31694,Comedy|Musical|Romance
31696,Action|Fantasy|Horror|Thriller
31698,Adventure|Children|Comedy|Fantasy
31700,Children|Comedy|Drama
31702,Drama|War
31737,Mystery|Thriller
31804,Action|Fantasy|Horror|Mystery|Sci-Fi|Thriller
31851,Comedy
31867,Action|Comedy
31878,Action|Comedy
31903,Drama|Romance
31909,Comedy|Horror
31921,Adventure|Comedy|Crime|Drama|Mystery|Thriller
31923,Action|Adventure|Comedy
31925,Adventure|Comedy|Romance
31952,Comedy|Crime|Drama|Mystery
31973,Drama|War
32009,Comedy|Drama|Romance
32011,Horror|Thriller
32017,Action|Comedy
32019,Comedy|Crime|Musical
32022,Documentary|War
32029,Action|Crime|Drama|Thriller
32031,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi|IMAX
32058,Drama
32060,Horror|Mystery
32116,Comedy
32139,Drama
32160,Comedy
32179,Crime|Drama|Thriller
32213,Horror|Mystery|Sci-Fi|Thriller
32234,Drama
32243,Action|Comedy|Crime
32289,Children|Comedy|Drama
32291,Comedy|Drama
32294,Drama
32296,Adventure|Comedy|Crime
32298,Comedy|Romance
32300,Action|Comedy
32302,Documentary
32314,Adventure|Comedy|Documentary
32371,Crime|Drama|Film-Noir
32387,Action|Drama
32392,Comedy|Crime|Drama|Western
32440,Action|Comedy
32442,Comedy
32456,Animation|Comedy|Drama|Fantasy
32460,Action|Comedy|Crime|Drama
32469,Comedy|Crime|Drama
32511,Action|Adventure
32515,Adventure|Drama|War|Western
32554,Animation|Fantasy|Sci-Fi|Thriller
32582,Documentary
32584,Drama
32587,Action|Crime|Film-Noir|Mystery|Thriller
32589,Comedy
32596,Action|Adventure|Comedy
32598,Comedy|Romance
32600,Drama
32620,Comedy|Musical|Romance
32632,Action|Crime
32649,Drama|War
32657,Animation|Drama
32659,Comedy
32666,Comedy
32728,Drama|Mystery|Thriller
32743,Drama|Horror|Thriller
32770,Drama
32799,Drama|Romance
32862,Comedy|Romance
32875,Comedy
32892,Drama|War
32898,Action|Adventure|Fantasy|Sci-Fi
32906,Drama|War
32914,Drama|Horror|Thriller
32917,Comedy|Fantasy|Romance
33004,Adventure|Comedy|Sci-Fi
33085,Horror|Thriller
33090,Animation|Comedy|Sci-Fi
33124,Drama|War
33126,Comedy|Western
33132,Action|Crime|Drama
33138,Adventure|Comedy|Drama
33145,Comedy|Drama|Romance
33148,Comedy|Crime
33154,Documentary
33158,Action|Crime|Thriller
33162,Action|Drama|Romance|War
33164,Horror|Thriller
33166,Crime|Drama
33171,Drama|Mystery
33188,Comedy|Romance
33201,Drama|Mystery|Romance|Thriller
33237,Drama|Musical|Romance
33294,Animation|Fantasy|Horror
33310,Drama|Romance
33312,Comedy|Musical
33421,Drama
33435,Documentary
33437,Action|Crime|Drama|Thriller
33493,Action|Adventure|Sci-Fi
33495,Comedy
33499,Comedy|Romance
33558,Adventure|Drama
33564,Comedy
33615,Adventure|Animation|Children|Comedy
33629,Adventure|Comedy
33639,Children|Documentary
33644,Horror|Thriller
33646,Comedy|Drama
33649,Comedy|Drama|Romance
33660,Drama|Romance
33669,Adventure|Comedy|Drama
33672,Action|Comedy|Drama
33677,Documentary
33679,Action|Adventure|Comedy|Romance
33681,Action|Adventure|Children|Fantasy
33683,Horror|Thriller
33725,Comedy|Drama|Musical
33779,Comedy
33781,Drama|Romance
33794,Action|Crime|IMAX
33801,Action|Adventure|Fantasy|Sci-Fi
33815,Comedy|Drama|Romance
33826,Comedy|Drama
33830,Adventure|Comedy|Romance
33834,Action|Horror|Thriller
33836,Comedy|Fantasy|Romance
33838,Documentary
33880,Comedy|Drama
33893,Comedy|Crime|Thriller
33896,Horror
33903,Comedy|Crime|Drama|Romance
33966,Comedy
34018,Comedy|Musical
34048,Action|Adventure|Sci-Fi|Thriller
34072,Documentary
34129,Comedy
34143,Drama|Horror|Thriller
34148,Drama
34150,Action|Adventure|Sci-Fi
34153,Documentary
34162,Comedy|Romance
34164,Comedy|Drama
34271,Crime|Drama
34292,Action|Horror|Sci-Fi
34312,Comedy
34319,Action|Sci-Fi|Thriller
34321,Children|Comedy
34323,Action|Crime|Horror
34326,Drama
34330,Drama|Mystery
34332,Action|Adventure|Children|Comedy
34334,Action|Adventure|Sci-Fi|Thriller
34336,Comedy|Romance
34338,Comedy|Documentary
34359,Comedy
34397,Action|Adventure|Drama|Thriller
34405,Action|Adventure|Sci-Fi
34437,Comedy|Drama
34450,Action|Comedy|Crime|Drama
34482,Drama
34520,Action|Adventure|Comedy
34523,Comedy|Drama
34528,Comedy|Drama
34530,Comedy
34532,Drama|Horror|Mystery|Thriller
34534,Action|Crime|Drama
34536,Action|Drama|War
34540,Comedy|Drama
34542,Documentary
34800,Comedy
34811,Action|Crime|Drama|Thriller
35015,Adventure|Drama
35347,Animation|Drama
35807,Comedy
35836,Comedy|Romance
35957,Horror|Thriller
36276,Drama|Mystery|Thriller
36289,Adventure|Children|Comedy|Fantasy
36363,Comedy|Drama|Sci-Fi
36397,Adventure|Animation|Children|Comedy|Fantasy|War
36401,Comedy|Fantasy|Horror|Thriller
36477,Comedy|Drama|Romance
36509,Action|Adventure|Horror|Mystery|Sci-Fi|Thriller
36517,Drama|Thriller
36519,Action|Crime|Thriller
36525,Comedy|Fantasy|Romance
36527,Drama
36529,Action|Crime|Drama|Thriller|War
36533,Drama|Horror|Mystery|Thriller
36535,Comedy|Drama
36537,Comedy|Drama
36708,Adventure|Animation|Comedy
36850,Action|Comedy|Crime|Thriller
36931,Action|Crime|Drama
37211,Comedy|Musical|Western
37240,Documentary
37380,Action|Horror|Sci-Fi
37382,Crime|Drama|Thriller
37384,Comedy
37386,Action|Sci-Fi
37444,Comedy|Horror|Romance
37475,Drama
37477,Action|Comedy|Crime
37495,Fantasy|Mystery|Romance|Thriller
37545,Drama
37720,Crime|Drama|Horror|Thriller
37727,Action|Drama|Thriller
37729,Animation|Comedy|Fantasy|Musical|Romance
37731,Crime|Drama
37733,Action|Crime|Drama|Thriller
37736,Drama
37739,Drama
37741,Crime|Drama
37830,Action|Adventure|Animation|Fantasy|Sci-Fi
37844,Comedy|Drama|Romance
37853,Action|Adventure|Crime|Thriller
37857,Adventure|Children|Drama|Fantasy
38038,Adventure|Animation|Children|Comedy
38061,Comedy|Crime|Mystery|Thriller
38095,Action|Crime|Drama
38159,Drama|Romance
38164,Drama|Romance
38198,Documentary
38294,Action|Adventure|Drama|Fantasy
38304,Documentary
38388,Drama
38583,Action|Horror|Sci-Fi|Thriller
38798,Comedy|Drama
38886,Comedy|Drama
38992,Drama
39183,Drama|Romance
39231,Comedy|Drama|Romance
39234,Drama
39292,Crime|Drama
39307,Children|Drama
39381,Crime|Drama|Western
39400,Action|Horror|Mystery|Thriller
39414,Comedy|Drama|Romance
39427,Thriller
39435,Action|Adventure|Drama|Western
39444,Comedy|Drama
39446,Horror|Thriller
39449,Comedy|Drama|Romance
39516,Drama
39715,Comedy
39801,Adventure|Comedy|Fantasy|Horror
39869,Drama
40148,Crime|Drama|Thriller
40278,Action|Drama|War
40339,Action|Adventure|Animation|Children|Comedy|Sci-Fi
40412,Crime|Thriller
40414,Drama|War
40478,Horror|Sci-Fi|Thriller
40491,Comedy|Drama
40578,Action|Drama
40581,Comedy|Romance
40583,Drama|Thriller
40597,Comedy|Drama
40614,Drama|Thriller
40617,Horror|Thriller
40629,Drama|Romance
40697,Sci-Fi
40723,Crime|Horror|Thriller
40732,Adventure|Drama|Horror|Thriller
40815,Adventure|Fantasy|Thriller|IMAX
40819,Drama|Musical|Romance
40826,Drama|Musical|Romance
40851,Action|Adventure|Children|Fantasy
40870,Drama
40946,Comedy|Musical
40955,Comedy|Drama
40959,Action|Comedy|Crime|Thriller
40962,Comedy|Romance
40966,Drama
41014,Crime|Horror|Mystery|Thriller
41285,Crime|Drama|Romance
41527,Crime|Drama|Thriller|War
41566,Adventure|Children|Fantasy
41569,Action|Adventure|Drama|Fantasy|Thriller
41571,Drama|Romance
41573,Comedy|Drama|Romance
41617,Crime|Drama|Romance
41627,Action|Drama
41712,Comedy|Drama
41716,Comedy|Drama|Thriller
41724,Documentary
41769,Comedy|Drama|Romance
41828,Comedy|War
41863,Adventure|Crime|Drama
41997,Action|Crime|Drama|Thriller
42002,Comedy|Musical
42004,Adventure|Comedy|Drama
42007,Comedy|Drama|Romance
42009,Adventure|Comedy
42011,Comedy|Crime
42013,Comedy
42015,Action|Adventure|Comedy|Drama|Romance
42018,Comedy|Drama
42176,Drama|Thriller
42191,Animation|Children
42285,Horror|Thriller
42418,Adventure|Drama|Romance
42422,Animation|Drama|Romance|Sci-Fi
42556,Fantasy|Mystery|Western
42559,Action|Adventure|Drama
42602,Documentary
42632,Crime|Drama|Mystery|Thriller
42638,Comedy|Drama
42718,Action|Crime|Sci-Fi
42723,Horror
42725,Comedy
42728,Drama|Romance
42730,Drama
42732,Comedy
42734,Animation|Children|Comedy
42738,Action|Fantasy|Horror
42740,Comedy
42761,Adventure|Children|Comedy|Fantasy
42943,Adventure|Drama|War
42946,Action|Comedy
43289,Adventure|Comedy|Drama|Fantasy
43333,Drama|Romance
43376,Drama|War
43396,Drama
43419,Action|Comedy|Crime|Western
43460,Comedy|Drama
43549,Action|Crime|Drama|Horror
43556,Drama
43558,Action|Comedy|Crime
43560,Children|Comedy|Fantasy
43677,Drama|War
43679,Horror|Mystery|Thriller
43684,Comedy|Drama|Romance
43708,Comedy|Documentary
43744,Comedy|Drama|Romance
43836,Adventure|Comedy|Crime
43869,Adventure|Animation|Children|Comedy
43871,Crime|Drama|Thriller
43904,Horror|Thriller
43908,Drama
43912,Crime|Drama
43914,Drama
43917,Action|Adventure|Drama|Romance
43919,Comedy|Romance
43921,Action|Crime|Thriller
43928,Action|Fantasy|Sci-Fi|Thriller
43930,Comedy|Romance
43932,Action|Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller
43936,Crime|Thriller
44004,Comedy|Romance
44020,Action|Animation|Children|Sci-Fi
44022,Adventure|Animation|Children|Comedy
44189,Drama|Romance
44191,Action|Sci-Fi|Thriller|IMAX
44193,Comedy|Romance
44195,Comedy|Drama
44197,Comedy|Crime|Drama
44199,Crime|Drama|Thriller
44204,Crime|Drama
44225,Children|Comedy|Fantasy
44238,Comedy|Fantasy|Horror
44241,Comedy|Fantasy|Horror
44243,Comedy|Fantasy|Horror|Sci-Fi
44301,Crime|Drama
44397,Drama|Horror|Thriller
44399,Adventure|Children|Comedy|Fantasy
44511,Documentary
44555,Drama|Romance|Thriller
44597,Action|Crime|Mystery
44613,Drama
44633,Documentary
44657,Drama
44665,Crime|Drama|Mystery
44694,Comedy|Drama
44709,Drama
44719,Drama
44731,Horror|Sci-Fi|Thriller
44759,Crime|Drama|Mystery|Thriller
44761,Crime|Drama|Film-Noir|Mystery
44773,Comedy|Horror
44777,Comedy|Horror|Sci-Fi
44788,Documentary
44828,Comedy|Horror|Sci-Fi
44840,Comedy
44849,Action|Animation|Film-Noir|Sci-Fi|Thriller
44851,Comedy
44864,Comedy|Drama|Romance
44889,Comedy|Drama|Musical
44929,Drama|Romance
44931,Drama
44937,Crime|Drama
44943,Documentary
44972,Comedy|Horror
44974,Drama|Thriller
45028,Comedy|Drama|Musical
45062,Crime|Drama|Thriller
45074,Adventure|Animation|Children|Comedy|Fantasy
45081,Fantasy|Horror|Thriller
45106,Comedy|Drama
45175,Comedy|Drama
45183,Action|Comedy|Crime|Thriller
45186,Action|Adventure|Thriller
45208,Adventure|Children|Comedy
45210,Crime|Drama
45221,Comedy
45361,Drama|Horror|Mystery|Thriller
45382,Drama|Romance
45431,Adventure|Animation|Children|Comedy
45440,Comedy|Drama
45442,Action|Adventure|Thriller|IMAX
45447,Drama|Mystery|Thriller
45499,Action|Sci-Fi|Thriller
45501,Comedy|Drama|Romance
45503,Drama
45517,Animation|Children|Comedy
45635,Drama
45648,Comedy|Drama
45658,Drama
45662,Horror|Thriller
45666,Comedy
45668,Drama|Fantasy|Romance
45672,Adventure|Comedy|Drama|Fantasy|Romance
45720,Comedy|Drama
45722,Action|Adventure|Fantasy
45726,Comedy
45728,Comedy
45730,Drama|Fantasy|Mystery
45732,Comedy|Fantasy|Romance
45880,Drama|Romance
45928,Documentary
45950,Documentary
45969,Comedy|Romance
46062,Children|Comedy|Drama|Musical|Romance
46105,Comedy|Documentary|Romance
46231,Drama
46322,Action|Drama
46335,Action|Crime|Drama|Thriller
46337,Animation|Children|Comedy
46347,Documentary
46367,Crime|Thriller
46530,Action|Adventure|Sci-Fi|IMAX
46559,Drama|War
46572,Drama|Thriller
46574,Comedy
46578,Adventure|Comedy|Drama
46664,Drama|Mystery|Thriller
46723,Drama|Thriller
46772,Comedy
46850,Documentary
46855,Action|Drama|Thriller|War
46862,Drama
46865,Comedy
46948,Animation|Children|Fantasy|Mystery
46965,Action|Comedy|Horror|Thriller
46967,Comedy|Fantasy|Mystery
46970,Action|Comedy
46972,Action|Comedy|Fantasy|IMAX
46974,Drama
46976,Comedy|Drama|Fantasy|Romance
47044,Action|Crime|Drama|Thriller
47099,Drama
47122,Comedy|Romance
47124,Adventure|Animation|Children|Comedy|Fantasy|IMAX
47200,Action|Thriller
47202,Drama|Romance
47254,Action|Crime|Drama|Thriller
47261,Fantasy|Mystery|Thriller
47382,Drama|Romance
47384,Adventure|Comedy|Drama|Fantasy
47404,Adventure|Animation|Comedy|Fantasy|Romance|Sci-Fi
47423,Drama
47446,Drama|Mystery|Thriller
47465,Drama|Fantasy|Thriller
47491,Comedy|Drama
47516,Children|Comedy|Drama
47518,Comedy
47538,Action|Adventure|Comedy|Crime
47566,Crime|Drama|Film-Noir
47610,Drama|Fantasy|Mystery|Romance
47629,Drama
47640,Comedy
47644,Drama
47646,Crime|Drama|Musical
47721,Children|Fantasy
47725,Comedy|Drama|Fantasy|Romance
47736,Comedy
47774,Comedy|Fantasy
47793,Drama|Romance
47810,Horror|Mystery|Thriller
47894,Drama|War
47937,Comedy|Horror|Thriller
47950,Crime|Drama|Mystery|Thriller
47952,Action|Horror|Thriller
47970,Comedy|Drama
47978,Drama
47997,Adventure|Comedy|Sci-Fi|Thriller
47999,Documentary|Drama
48001,Drama|Romance
48032,Comedy|Drama|Romance|War
48043,Drama|Fantasy|Romance
48045,Comedy
48082,Comedy|Drama|Fantasy|Romance
48142,Crime|Drama|Mystery|Thriller
48150,Horror
48161,Drama
48214,Drama
48262,Documentary
48304,Adventure|Drama|Thriller
48319,Action|Adventure|Drama|War
48322,Comedy|Documentary
48326,Drama
48342,Comedy|Drama|Romance
48385,Comedy
48394,Drama|Fantasy|Thriller
48412,Action|Adventure|Drama
48414,Adventure|Animation|Children|Comedy|IMAX
48416,Comedy|Crime
48516,Crime|Drama|Thriller
48518,Horror|Thriller
48520,Comedy
48560,Comedy|Drama
48593,Comedy|Thriller
48596,Action|Drama|Thriller
48598,Drama
48638,Drama|Romance
48649,Drama|War
48678,Action|Comedy|Horror|Thriller
48696,Drama|Romance
48698,Documentary
48738,Drama|Thriller
48741,Documentary
48744,Comedy|Drama|Romance
48774,Action|Adventure|Drama|Sci-Fi|Thriller
48780,Drama|Mystery|Sci-Fi|Thriller
48783,Drama|War
48872,Film-Noir|Thriller
48877,Crime|Horror|Thriller
48879,Drama|Thriller
48883,Crime|Drama|Mystery|Thriller
48982,Animation|Comedy
48997,Crime|Drama|Thriller
49013,Comedy|Fantasy
49110,Comedy|Sci-Fi
49130,Comedy|Drama|Romance
49132,Documentary
49220,Comedy
49263,Comedy|Documentary
49265,Documentary|Drama|War
49272,Action|Adventure|Thriller
49274,Adventure|Animation|Children|Comedy|IMAX
49276,Comedy
49278,Action|Sci-Fi|Thriller
49280,Drama
49284,Comedy|Drama|Romance
49286,Comedy|Romance
49314,Action|Crime|Drama
49347,Drama
49389,Crime|Western
49396,Adventure|Comedy|Musical
49524,Drama
49530,Action|Adventure|Crime|Drama|Thriller|War
49647,Children|Comedy|Drama|Fantasy
49649,Action|Adventure|Fantasy
49651,Action|Drama
49666,Drama|Fantasy|Romance
49688,Action|Drama|War
49735,Comedy
49772,Drama|Romance
49793,Drama
49822,Drama|Thriller
49824,Drama|Musical
49910,Drama
49917,Documentary
49932,Drama|Mystery|Thriller
49957,Comedy|Drama
49961,Drama
50003,Action|Adventure
50005,Action|Drama
50064,Drama|Mystery|Thriller
50068,Drama|War
50147,Action|Horror|Thriller
50158,Drama|Musical
50160,Drama
50189,Comedy|Romance
50274,Drama|Romance
50354,Comedy
50356,Comedy
50440,Horror|Thriller
50442,Crime|Drama
50445,Action|Horror|Thriller
50514,Drama
50601,Adventure|Children|Fantasy
50610,Comedy
50613,Horror
50658,Documentary
50685,Comedy|Drama|Romance
50740,Documentary
50792,Comedy|Drama|Romance
50794,Action|Crime|Drama|Thriller
50796,Drama|Fantasy|Horror|Romance
50798,Adventure|Comedy
50800,Drama|Horror|Thriller
50802,Comedy|Drama|Romance
50804,Drama|Horror|Thriller
50806,Comedy|Romance
50842,Comedy|Drama
50851,Documentary
50872,Animation|Children|Drama
50912,Romance
50923,Drama
50942,Comedy
50954,Comedy|Romance
50999,Animation|Comedy
51024,Adventure|Drama|Fantasy
51037,Drama|Mystery|Thriller
51077,Action|Fantasy|Thriller
51080,Drama|Thriller
51082,Comedy|Romance
51084,Comedy|Romance
51086,Drama|Mystery|Thriller
51088,Comedy
51091,Drama
51167,Drama
51174,Drama
51255,Action|Comedy|Crime|Mystery
51314,Adventure|Drama|Romance
51357,Crime|Drama|Thriller
51412,Action|Sci-Fi|Thriller
51471,Drama|Romance
51498,Comedy|Horror
51540,Crime|Drama|Thriller
51545,Action|Comedy|Drama|Horror|Thriller
51562,Sci-Fi
51573,Fantasy
51575,Adventure|Comedy
51662,Action|Fantasy|War|IMAX
51666,Horror|Mystery|Thriller
51694,Drama|Romance
51698,Adventure|Children|Sci-Fi
51705,Comedy|Romance
51709,Comedy|Drama|Horror|Sci-Fi|Thriller
51834,Drama|Romance
51884,Drama|Romance
51903,Comedy|Drama|Romance
51925,Drama|Fantasy|Mystery|Thriller
51927,Horror|Mystery|Thriller
51931,Drama
51933,Drama
51935,Action|Drama|Thriller
51937,Horror|Thriller
51939,Action|Adventure|Animation|Children|Comedy|Fantasy
52042,Drama|Thriller|War
52241,Crime|Drama|Thriller
52245,Comedy|Romance
52279,Comedy
52281,Action|Crime|Horror|Sci-Fi|Thriller
52283,Horror|Thriller
52287,Action|Adventure|Animation|Children|Comedy|Sci-Fi
52299,Documentary
52319,Action|Adventure|Drama|War
