movieId,title,imdbId,tmdbId,Date
6888,ScaryMovie3,0306047,4256,2003
6889,BrotherBear,0328880,10009,2003
6890,Elephant,0363589,1807,2003
6893,"ItalianJob,The",0064505,10536,1969
6898,SweetSixteen,0313670,1376,2002
6899,AlienfromL.A.,0092532,31397,1988
6902,Interstate60,0165832,20312,2002
6909,"Eye,The(Gingwai)(Jiangui)",0325655,10389,2002
6911,"JolsonStory,The",0038661,31206,1946
6912,You'llNeverGetRich,0034409,28658,1941
6918,"Unvanquished,The(Aparajito)",0048956,897,1957
6920,"CercleRouge,Le(RedCircle,The)",0065531,11657,1970
6927,"HumanStain,The",0308383,10922,2003
6932,ShatteredGlass,0323944,13537,2003
6934,"MatrixRevolutions,The",0242653,605,2003
6935,"RevolutionWillNotBeTelevised,The(a.k.a.Chavez:InsidetheCoup)",0363510,33222,2003
6936,Elf,0319343,10719,2003
6938,BillabongOdyssey,0379713,23995,2003
6939,GloomySunday(EinLiedvonLiebeundTod),0155722,1277,1999
6942,LoveActually,0314331,508,2003
6944,FatheroftheBride,0101862,11846,1991
6945,MyArchitect:ASon'sJourney,0373175,50314,2003
6946,LooneyTunes:BackinAction,0318155,10715,2003
6947,MasterandCommander:TheFarSideoftheWorld,0311113,8619,2003
6948,Tupac:Resurrection,0343121,21525,2003
6949,"BigEmpty,The",0321442,14892,2003
6950,"Missing,The",0338188,12146,2003
6951,"CatintheHat,The",0312528,10588,2003
6952,Gothika,0348836,4970,2003
6953,21Grams,0315733,470,2003
6954,"BarbarianInvasions,The(Lesinvasionsbarbares)",0338135,11042,2003
6957,BadSanta,0307987,10147,2003
6958,"HauntedMansion,The",0338094,10756,2003
6959,Timeline,0300556,9562,2003
6961,Damage(Fatale),0104237,11012,1992
6962,OT:OurTown,0334029,279714,2002
6963,Devil'sPlayground,0293088,30068,2002
6965,JourneyswithGeorge,0312848,158413,2002
6966,Darkman,0099365,9556,1990
6967,DeadofNight,0037635,13581,1945
6969,"DernierCombat,Le(LastBattle,The)",0085426,19184,1983
6970,DeskSet,0050307,24203,1957
6971,Europa(Zentropa),0101829,9065,1991
6973,FinalAnalysis,0104265,4823,1992
6974,"Freshman,The",0099615,10168,1990
6975,FunnyGames,0119167,10234,1997
6978,Slacker,0102943,14022,1991
6979,WarGames,0086567,860,1983
6981,"Ordet(Word,The)",0048452,48035,1955
6982,ForbiddenGames(Jeuxinterdits),0043686,5000,1952
6983,JaneEyre,0036969,22744,1944
6984,"TaleofTwoCities,A",0027075,17831,1935
6985,"PassionofJoanofArc,The(PassiondeJeanned'Arc,La)",0019254,780,1928
6986,Ben-Hur:ATaleoftheChrist,0016641,31510,1925
6987,"CabinetofDr.Caligari,The(CabinetdesDr.Caligari.,Das)",0010323,234,1920
6989,GorkyPark,0085615,8289,1983
6990,TheGreatTrainRobbery,0079240,11583,1978
6992,GuardingTess,0109951,6472,1994
6993,HannahandHerSisters,0091167,5143,1986
6994,"HardWay,The",0102004,11384,1991
6996,HighlanderII:TheQuickening,0102034,8010,1991
6997,Hoffa,0104427,10410,1992
6998,HouseofCards,0107148,47095,1993
6999,Housesitter,0104452,10407,1992
7000,HudsonHawk,0102070,9292,1991
7001,InvasionoftheBodySnatchers,0077745,11850,1978
7004,KindergartenCop,0099938,951,1990
7005,KingRalph,0102216,10804,1991
7007,"LastBoyScout,The",0102266,9319,1991
7008,LastTangoinParis(UltimotangoaParigi),0070849,1643,1972
7009,Lorenzo'sOil,0104756,2007,1992
7010,"Lover,The(Amant,L')",0101316,10995,1992
7012,Mr.Destiny,0100201,2612,1990
7013,"NightoftheHunter,The",0048424,3112,1955
7015,OnlytheLonely,0102598,2611,1991
7016,OvertheTop,0093692,1825,1987
7017,Passenger57,0105104,10538,1992
7018,PresumedInnocent,0100404,11092,1990
7019,ProjectX,0093793,18410,1987
7020,Proof,0102721,14904,1991
7022,BattleRoyale(Batorurowaiaru),0266308,3176,2000
7023,"WeddingBanquet,The(Xiyan)",0107156,9261,1993
7024,"Salo,orThe120DaysofSodom(Sal??ole120giornatediSodoma)",0073650,5336,1976
7025,"MidnightClear,A",0102443,23908,1992
7026,SummerSchool,0094072,14671,1987
7027,Silverado,0090022,11509,1985
7028,QuickChange,0100449,10729,1990
7030,RadioFlyer,0105211,20763,1992
7031,"RealMcCoy,The",0107927,2047,1993
7032,Revenge,0100485,14249,1990
7033,"SecretofMySucce$s,The(a.k.a.TheSecretofMySuccess)",0093936,10021,1987
7034,ShowMeLove(Fucking??m??l),0150662,11634,1998
7036,TeenWolf,0090142,11824,1985
7037,HighHeels(Taconeslejanos),0103030,8222,1991
7038,ThingsYouCanTellJustbyLookingatHer,0210358,20067,2000
7040,ToLiveandDieinL.A.,0090180,9846,1985
7041,TrappedinParadise,0111477,23719,1994
7044,WildatHeart,0100935,483,1990
7045,"Witches,The",0100944,10166,1990
7046,"WitchesofEastwick,The",0094332,6069,1987
7047,YearoftheDragon,0090350,11018,1985
7048,NothingtoLose,0119807,11676,1997
7049,FlyingDowntoRio,0024025,28293,1933
7050,FollowtheFleet,0027630,28292,1936
7051,"What'sNew,Pussycat",0059903,3681,1965
7052,MaryofScotland,0027948,43875,1936
7053,Roberta,0026942,31798,1935
7054,LittleWomen,0041594,43436,1949
7055,SwingTime,0028333,20325,1936
7056,"PublicEnemy,The",0022286,17687,1931
7057,"MidsummerNight'sDream,A",0026714,19075,1935
7058,LifewithFather,0039566,41465,1947
7059,NationalVelvet,0037120,17641,1944
7060,JesusChristSuperstar,0070239,12545,1973
7061,DarkVictory,0031210,27972,1939
7062,BirdmanofAlcatraz,0055798,898,1962
7063,"Aguirre:TheWrathofGod(Aguirre,derZornGottes)",0068182,2000,1972
7064,BeautyandtheBeast(Labelleetlab??te),0038348,648,1946
7065,"BirthofaNation,The",0004972,618,1915
7067,JulietoftheSpirits(Giuliettadeglispiriti),0059229,19120,1965
7069,"Macbeth(a.k.a.TragedyofMacbeth,The)",0067372,11316,1971
7070,RedRiver,0040724,3089,1948
7071,"WomanUndertheInfluence,A",0072417,29845,1974
7072,Stagecoach,0031971,995,1939
7073,"ShotintheDark,A",0058586,1594,1964
7074,"Navigator,The",0015163,32318,1924
7075,"CourtJester,The",0049096,11839,1956
7076,Bullitt,0062765,916,1968
7078,Jezebel,0030287,1976,1938
7079,"HunchbackofNotreDame,The",0031455,31685,1939
7080,42ndStreet,0024034,3062,1933
7082,ThatTouchofMink,0056575,12708,1962
7083,SweetDreams,0090110,42045,1985
7084,"PlayItAgain,Sam",0069097,11610,1972
7085,SendMeNoFlowers,0058571,4939,1964
7086,Pygmalion,0030637,25016,1938
7087,"PassagetoIndia,A",0087892,15927,1984
7088,BlackOrpheus(OrfeuNegro),0053146,40423,1959
7089,Amarcord,0071129,7857,1973
7090,Hero(Yingxiong),0299977,79,2002
7091,HorseFeathers,0023027,13912,1932
7092,AnnaKarenina,0026071,70881,1935
7093,"FrontPage,The",0071524,987,1974
7096,RiversandTides,0307385,30140,2001
7099,Nausica??oftheValleyoftheWind(KazenotaninoNaushika),0087544,81,1984
7101,DocHollywood,0101745,11821,1991
7102,Dragnet,0092925,10023,1987
7103,Madhouse,0100087,51036,1990
7104,1941,0078723,11519,1979
7107,FoulPlay,0077578,15659,1978
7108,CrimeStory(Zhonganzu),0108656,18857,1993
7109,BeyondtheClouds(Aldil??dellenuvole),0114086,33517,1996
7114,"Collector,The",0059043,42740,1965
7115,DeepRed(Profondorosso),0073582,20126,1975
7116,Diabolique(Lesdiaboliques),0046911,827,1955
7117,Leprechaun,0107387,11811,1993
7118,WingsofHonneamise(??ritsuuch??gunOneamisunotsubasa),0093207,20043,1987
7121,Adam'sRib,0041090,25431,1949
7122,KingofHearts,0060908,17685,1966
7123,NakedLunch,0102511,2742,1991
7124,Grass,0214730,22010,1999
7125,SpringForward,0156096,51145,1999
7127,Run,0102818,48129,1991
7131,"SummerPlace,A",0053320,18904,1959
7132,"NightattheOpera,A",0026778,37719,1935
7134,"ElementofCrime,The(ForbrydelsensElement)",0087280,9063,1984
7137,"Cooler,The",0318374,10744,2003
7139,InAmerica,0298845,10511,2002
7141,MyFleshandBlood,0342804,22289,2003
7142,Honey,0322589,10028,2003
7143,"LastSamurai,The",0325710,616,2003
7147,BigFish,0319061,587,2003
7149,Something'sGottaGive,0337741,6964,2003
7150,StuckonYou,0338466,1792,2003
7151,GirlwithaPearlEarring,0335119,3635,2003
7153,"LordoftheRings:TheReturnoftheKing,The",0167260,122,2003
7154,MonaLisaSmile,0304415,11820,2003
7155,CalendarGirls,0337909,8696,2003
7156,"FogofWar:ElevenLessonsfromtheLifeofRobertS.McNamara,The",0317910,12698,2003
7158,HouseofSandandFog,0315983,11093,2003
7160,Monster,0340855,504,2003
7161,CheaperbytheDozen,0349205,11007,2003
7162,ColdMountain,0159365,2289,2003
7163,Paycheck,0338337,9620,2003
7164,PeterPan,0316396,10601,2003
7165,"Company,The",0335013,52036,2003
7167,JapaneseStory,0304229,13433,2003
7169,ChasingLiberty,0360139,14844,2004
7171,Aileen:LifeandDeathofaSerialKiller,0364930,37088,2003
7173,AlongCamePolly,0343135,5966,2004
7175,Torque,0329691,10718,2004
7176,CrimsonGold(Talayesorgh),0371280,40427,2003
7177,Osama,0368913,14757,2003
7178,"GreatGatsby,The",0071577,11034,1974
7179,WutheringHeights,0104181,25095,1992
7181,ShipofFools,0059712,30080,1965
7184,ThisPropertyisCondemned,0061089,65012,1966
7190,JaneEyre,0065911,131313,1970
7191,BlameItontheBellboy,0103827,34151,1992
7192,OnlytheStrong,0107750,15797,1993
7193,"AdventuresofFordFairlane,The",0098987,9548,1990
7202,BeyondRe-Animator,0222812,11429,2003
7205,"WindandtheLion,The",0073906,14815,1975
7206,MonOncle(MyUncle),0050706,427,1958
7208,Dr.JekyllandMr.Hyde,0033553,3022,1941
7209,"M.Hulot?�?sHoliday(Mr.Hulot'sHoliday)(VacancesdeMonsieurHulot,Les)",0046487,778,1953
7211,PeopleWillTalk,0043915,23152,1951
7212,IWasaMaleWarBride,0041498,23567,1949
7215,ToHaveandHaveNot,0037382,22584,1944
7216,HighSierra,0033717,27725,1941
7217,DarkPassage,0039302,16227,1947
7218,"Ox-BowIncident,The",0036244,980,1943
7219,TheyDrivebyNight,0033149,16933,1940
7222,ReeferMadness(a.k.a.TellYourChildren),0028346,37833,1938
7223,D.O.A.,0042369,18995,1950
7225,PumpingIron,0076578,5205,1977
7228,CoolWorld,0104009,14239,1992
7234,"Strada,La",0047528,405,1954
7235,IchitheKiller(Koroshiya1),0296042,9696,2001
7236,"BoyandHisDog,A",0072730,4917,1975
7238,AshesandDiamonds(Popi??lidiament),0052080,5055,1958
7243,Intolerance:Love'sStruggleThroughouttheAges,0006864,3059,1916
7245,Tormented,0054393,28586,1960
7247,ChittyChittyBangBang,0062803,11708,1968
7248,"Suriyothai(a.k.a.LegendofSuriyothai,The)",0290879,27329,2001
7251,WheretheDayTakesYou,0105810,17736,1992
7254,TheButterflyEffect,0289879,1954,2004
7255,WinaDatewithTadHamilton!,0335559,13476,2004
7256,TouchingtheVoid,0379557,11194,2003
7257,"BigBounce,The",0315824,12634,2004
7258,"PerfectScore,The",0314498,13505,2004
7259,YouGotServed,0365957,14114,2004
7260,LatterDays,0345551,15708,2003
7261,Barbershop2:BackinBusiness,0337579,21301,2004
7262,CatchThatKid,0337917,20483,2004
7263,Miracle,0349825,14292,2004
7264,AnAmazingCouple,0234940,44539,2002
7265,"Dreamers,The",0309987,1278,2003
7266,"LostSkeletonofCadavra,The",0307109,18841,2002
7282,"HipHopWitch,Da",0245943,76176,2000
7285,Thirteen,0328538,11023,2003
7292,BestDefense,0086955,11221,1984
7293,50FirstDates,0343660,1824,2004
7294,WelcometoMooseport,0361925,16784,2004
7297,KitchenStories(Salmerfrakj??kkenet),0323872,11083,2003
7299,MonsieurIbrahim(MonsieurIbrahimetlesfleursduCoran),0329388,337,2003
7301,DiaryofaCountryPriest(Journald'uncur??decampagne),0042619,43376,1951
7302,"ThiefofBagdad,The",0015400,28963,1924
7303,TheDiaryofAnneFrank,0052738,2576,1959
7304,Allegronontroppo,0074121,22561,1977
7305,BlackWidow,0090738,19345,1987
7306,"Herod'sLaw(LeydeHerodes,La)",0221344,14430,2000
7307,Flesh&Blood,0089153,12775,1985
7308,KingSolomon'sMines,0089421,9838,1985
7310,RawDeal,0091828,2099,1986
7311,"Goodbye,Mr.Chips",0031385,42852,1939
7312,"FollowMe,Boys!",0060420,40454,1966
7315,AgainsttheRopes,0312329,8842,2004
7316,ConfessionsofaTeenageDramaQueen,0361467,11132,2004
7317,EuroTrip,0356150,9352,2004
7318,"PassionoftheChrist,The",0335345,615,2004
7319,ClubDread,0331953,11217,2004
7320,DirtyDancing:HavanaNights,0338096,10677,2004
7321,Twisted,0315297,13572,2004
7323,"Goodbye,Lenin!",0301357,338,2003
7324,Hidalgo,0317648,2023,2004
7325,Starsky&Hutch,0335438,9384,2004
7326,"Reckoning,The",0258816,25935,2004
7327,Persona,0060827,797,1966
7328,"PassionofAnna,The(Passion,En)",0064793,42602,1969
7333,"Corbeau,Le(Raven,The)",0035753,29084,1943
7335,PickuponSouthStreet,0046187,25955,1953
7336,"Damned,The(LaCadutadeglidei)",0064118,41876,1969
7340,JustOneoftheGuys,0089393,24548,1985
7344,"WrongArmoftheLaw,The",0056704,42989,1963
7345,AgentCodyBanks2:DestinationLondon,0358349,17047,2004
7346,"GirlNextDoor,The",0265208,10591,2004
7347,SecretWindow,0363988,1586,2004
7348,Spartan,0360009,11169,2004
7349,BrokenWings(KnafayimShvurot),0317842,49689,2002
7352,WilburWantstoKillHimself,0329767,156,2002
7354,MadDogandGlory,0107473,10433,1993
7357,PeytonPlace,0050839,43236,1957
7360,DawnoftheDead,0363547,924,2004
7361,EternalSunshineoftheSpotlessMind,0338013,38,2004
7362,TakingLives,0364045,11081,2004
7364,Intermission,0332658,16941,2003
7366,JerseyGirl,0300051,9541,2004
7367,"Ladykillers,The",0335245,5516,2004
7368,NeverDieAlone,0354766,20304,2004
7369,Scooby-Doo2:MonstersUnleashed,0331632,11024,2004
7371,Dogville,0276919,553,2003
7372,NedKelly,0277941,10544,2003
7373,Hellboy,0167190,1487,2004
7375,"Prince&Me,The",0337697,11137,2004
7376,WalkingTall,0351977,11358,2004
7377,"UnitedStatesofLeland,The",0301976,13573,2003
7379,TheAlamo,0318974,10733,2004
7380,EllaEnchanted,0327679,14442,2004
7381,"WholeTenYards,The",0327247,2122,2004
7382,I'mNotScared(Iononhopaura),0326977,25300,2003
7386,"TenCommandments,The",0049833,6844,1956
7387,DawnoftheDead,0077402,923,1978
7390,PreyforRock&Roll,0307351,28026,2003
7394,ThoseMagnificentMeninTheirFlyingMachines,0059797,10338,1965
7395,CheaperbytheDozen,0042327,33839,1950
7396,ScenesFromaMarriage(Scenerurett??ktenskap),0070644,133919,1973
7411,Munchies,0093582,4365,1987
7414,GoinginStyle,0079219,65066,1979
7419,AfterHours,0088680,10843,1985
7438,KillBill:Vol.2,0378194,393,2004
7439,"Punisher,The",0330793,7220,2004
7440,PaperClips,0380615,33823,2004
7443,ThisSo-CalledDisaster,0308488,126117,2003
7444,13Goingon30,0337563,10096,2004
7445,ManonFire,0328107,9509,2004
7448,Envy,0326856,10710,2004
7449,Godsend,0335121,11058,2004
7450,LawsofAttraction,0323033,11141,2004
7451,MeanGirls,0377092,10625,2004
7454,VanHelsing,0338526,7131,2004
7455,"MudgeBoy,The",0339419,26899,2003
7457,Breakin'AlltheRules,0349169,16428,2004
7458,Troy,0332452,652,2004
7459,Carandiru,0293007,8440,2003
7460,CoffeeandCigarettes,0379217,883,2003
7477,EyeSeeYou(D-Tox),0160184,10375,2002
7479,WatchontheRhine,0036515,68440,1943
7481,EnemyMine,0089092,11864,1985
7482,EntertheDragon,0070034,9461,1973
7486,HappyTogether(a.k.a.BuenosAiresAffair)(Chungwongchasit),0118845,18329,1997
7487,Henry&June,0099762,17993,1990
7492,Martin,0077914,26517,1977
7493,"ThreeFacesofEve,The",0051077,28285,1957
7541,100Girls,0214388,10035,2000
7560,Fail-Safe,0058083,502,1964
7561,Paperhouse,0098061,41965,1988
7562,Dobermann,0118996,10347,1997
7564,Kwaidan(Kaidan),0058279,30959,1964
7566,28Up,0088650,20561,1985
7569,YouOnlyLiveTwice,0062512,667,1967
7570,Octopussy,0086034,700,1983
7572,Wit,0243664,26976,2001
7573,NeverSayNeverAgain,0086006,36670,1983
7579,PrideandPrejudice,0032943,43818,1940
7581,"Fountainhead,The",0041386,24650,1949
7584,WomanoftheYear,0035567,20640,1942
7587,"Samoura??,Le(Godson,The)",0062229,5511,1967
7614,Oklahoma!,0048445,13936,1955
7615,DesertHearts,0089015,294,1985
7616,BodyDouble,0086984,11507,1984
7618,Chaplin,0103939,10435,1992
7619,"MiracleWorker,The",0056241,1162,1962
7620,MonsterinaBox,0102467,34328,1992
7624,SchoolTies,0105327,14684,1992
7636,RaisingCain,0105217,13937,1992
7646,RoseRed,0259153,14980,2002
7647,NoisesOff...,0105017,26670,1992
7649,Babylon5:IntheBeginning,0120711,10940,1998
7650,"WitchfinderGeneral(ConquererWorm,The)",0063285,31965,1968
7657,Versus,0275773,5842,2000
7669,PrideandPrejudice,0112130,164721,1995
7698,"ChinaSyndrome,The",0078966,988,1979
7700,"WagesofFear,The(Salairedelapeur,Le)",0046268,204,1953
7701,LookWho'sTalkingToo,0100050,9356,1990
7702,"BellsofSt.Mary's,The",0037536,32430,1945
7704,"DeltaForce,The",0090927,16113,1986
7705,PatandMike,0045012,33575,1952
7706,AnimalCrackers,0020640,13913,1930
7707,"HeSaid,SheSaid",0102011,17956,1991
7708,Bedazzled,0061391,18209,1967
7713,CatPeople,0034587,25508,1942
7714,Camelot,0061439,18978,1967
7716,"LonelyGuy,The",0087635,27171,1984
7720,"FourMusketeers,The",0073012,12310,1974
7727,Protocol,0087951,37296,1984
7728,"PostmanAlwaysRingsTwice,The",0038854,25736,1946
7730,Matinee,0107529,25389,1993
7742,Baxter,0094713,52794,1989
7743,Explorers,0089114,9872,1985
7745,"ScentofGreenPapaya,The(M??iduduxhan-L'odeurdelapapayeverte)",0107617,19552,1993
7748,Pierrotlefou,0059592,2786,1965
7749,Weekend(a.k.a.LeWeek-end)(WeekEnd),0062480,8075,1967
7753,TuesdayswithMorrie,0207805,26133,1999
7756,AlexanderNevsky(AleksandrNevskiy),0029850,10235,1938
7757,JasonandtheArgonauts,0057197,11533,1963
7762,"Tinker,Tailor,Soldier,Spy",0080297,140207,1979
7766,ThroneofBlood(Kumonosuj??),0050613,3777,1957
7767,"BestofYouth,The(Lamegliogiovent??)",0346336,11659,2003
7772,Undercurrent,0039066,44098,1946
7773,"Bang,Bang,You'reDead",0288439,16876,2002
7781,Twister,0096321,77780,1990
7782,Sniper,0108171,9545,1993
7786,GenghisBlues,0187859,28030,1999
7789,"11'09""01-September11",0328802,1926,2002
7792,"ParallaxView,The",0071970,17365,1974
7802,"Warriors,The",0080120,11474,1979
7810,Babylon5:ACalltoArms,0146455,10916,1999
7811,Babylon5:TheRiverofSouls,0146247,10921,1998
7812,Babylon5:Thirdspace,0121804,10941,1998
7815,TrueStories,0092117,24798,1986
7820,"VirginSpring,The(Jungfruk??llan)",0053976,11656,1960
7822,Mogambo,0046085,25009,1953
7826,"SecretLifeofWalterMitty,The",0039808,40092,1947
7831,AnotherThinMan,0031047,14589,1939
7832,"ThinManGoesHome,The",0037365,14594,1945
7833,ShadowoftheThinMan,0034172,14590,1941
7834,AftertheThinMan,0027260,14588,1936
7835,SongoftheThinMan,0039853,14595,1947
7839,LoveCrazy,0033852,20644,1941
7840,GungaDin,0031398,24965,1939
7841,ChildrenofDune,0287839,192936,2003
7842,Dune,0142032,876,2000
7843,Lammbock,0258760,1583,2001
7844,"Legend,The(LegendofFongSai-Yuk,The)(FongSaiYuk)",0106936,17653,1993
7845,TremorsII:Aftershocks,0114720,11069,1996
7846,Tremors3:BacktoPerfection,0259685,10829,2001
7879,NotoriousC.H.O.,0300274,57946,2002
7882,ThePlagueoftheZombies,0060841,29049,1966
7883,IWalkedwithaZombie,0036027,27130,1943
7884,Highway61,0102035,8468,1991
7888,HowtoSucceedinBusinessWithoutReallyTrying,0061791,22682,1967
7889,PatGarrettandBillytheKid,0070518,11577,1973
7891,"LastManonEarth,The(UltimouomodellaTerra,L')",0058700,21159,1964
7894,"Duck,YouSucker",0067140,336,1971
7895,BringMetheHeadofAlfredoGarcia,0071249,11942,1974
7896,RidetheHighCountry,0056412,36206,1962
7899,MasteroftheFlyingGuillotine(Dubiquanwangdapoxuedizi),0072913,49636,1975
7900,FrankensteinMustBeDestroyed,0065738,3075,1969
7916,Gidget,0052847,43096,1959
7920,DesperateLiving,0075936,14262,1977
7924,StrayDog(Norainu),0041699,30368,1949
7925,"HiddenFortress,The(Kakushi-toridenosan-akunin)",0051808,1059,1958
7926,HighandLow(Tengokutojigoku),0057565,12493,1963
7930,"PeopleUndertheStairs,The",0105121,13122,1991
7932,DarkDays,0235327,14273,2000
7934,Zelig,0086637,11030,1983
7936,Shame(Skammen),0063611,26372,1968
7937,"Silence,The(Tystnaden)",0057611,11506,1963
7938,WinterLight(Nattvardsg??sterna),0057358,29455,1963
7939,ThroughaGlassDarkly(S??somienspegel),0055499,11602,1961
7940,TheMagician,0051365,29453,1958
7943,"Killers,The",0038669,14638,1946
7944,"NightoftheIguana,The",0058404,14703,1964
7951,Nightbreed,0100260,20481,1990
7976,KenPark,0209077,7090,2002
7979,MontereyPop,0064689,42632,1968
7980,"BridgeTooFar,A",0075784,5902,1977
7981,InfernalAffairs(Mougaandou),0338564,10775,2002
7982,"TaleofTwoSisters,A(Janghwa,Hongryeon)",0365376,4552,2003
7983,BroadwayDannyRose,0087003,12762,1984
7984,FromBeyond,0091083,14510,1986
7986,RobotJox,0102800,15618,1990
7987,Dolls,0092906,24341,1987
7988,SpaceTruckers,0120199,10690,1996
7991,DeathRace2000,0072856,13282,1975
7993,"BucketOfBlood,A",0052655,22642,1959
8008,Brigadoon,0046807,18283,1954
8010,"PowerofOne,The",0105159,13823,1992
8011,"WeatherUnderground,The",0343168,14108,2002
8012,Kikujiro(Kikujir??nonatsu),0199683,4291,1999
8014,"Spring,Summer,Fall,Winter...andSpring(Bomyeoreumgaeulgyeoulgeurigobom)",0374546,113,2003
8015,"PhantomTollbooth,The",0064806,28476,1970
8016,"Getaway,The",0068638,5916,1972
8019,DarkWater(Honoguraimizunosokokara),0308379,12205,2002
8024,"ThingCalledLove,The",0108327,27804,1993
8025,TheThief,0124207,46187,1997
8033,HowtoStealaMillion,0060522,3001,1966
8035,"StendhalSyndrome,The(SindromediStendhal,La)",0117658,39434,1996
8042,MeanStreets,0070379,203,1973
8043,JacktheBear,0107247,38749,1993
8044,IAmaFugitivefromaChainGang,0023042,29740,1932
8045,HamburgerHill,0093137,10652,1987
8057,SweetBirdofYouth,0056541,33632,1962
8092,FrankensteinUnbound,0099612,3072,1990
8093,Shiri(Swiri),0192657,10355,1999
8094,BadDayatBlackRock,0047849,14554,1955
8117,InChinaTheyEatDogs(IKinaspiserdehunde),0180748,250,1999
8118,DeltaForce2(DeltaForce2:TheColombianConnection),0099399,19086,1990
8119,Crossroads,0090888,15392,1986
8121,"SeducingDoctorLewis(Grandes??duction,La)",0366532,41277,2003
8125,Sunrise:ASongofTwoHumans,0018455,631,1927
8126,ShockCorridor,0057495,25504,1963
8128,Aurevoirlesenfants,0092593,1786,1987
8131,PursuitofHappiness,0243508,210937,2001
8132,Gladiator,0104346,16219,1992
8136,IndestructibleMan,0049363,48385,1956
8137,"WaspWoman,The",0054462,27545,1959
8138,AttackoftheGiantLeeches,0053611,22718,1959
8142,DeadorAlive:Hanzaisha,0221111,11315,1999
8143,LolaMont??s,0048308,35987,1955
8147,Charly,0062794,29146,1968
8153,LustforLife,0049456,29592,1956
8154,"DolceVita,La",0053779,439,1960
8157,JinRoh:TheWolfBrigade(Jin-R??),0193253,823,1998
8158,Rush,0102820,20289,1991
8167,CaptainBlood,0026174,16905,1935
8169,*batteriesnotincluded,0092494,11548,1987
8183,EducatingRita,0085478,38291,1983
8188,SanshotheBailiff(Sansh??day??),0047445,20532,1954
8189,Zaziedanslem??tro,0054494,2546,1960
8190,"AmericanizationofEmily,The",0057840,42791,1964
8191,AnneoftheThousandDays,0064030,22522,1969
8195,"Avventura,L'(Adventure,The)",0053619,5165,1960
8196,BeyondtheValleyoftheDolls,0065466,5722,1970
8197,HiroshimaMonAmour,0052893,5544,1959
8199,Ugetsu(Ugetsumonogatari),0046478,14696,1953
8207,"DayoftheJackal,The",0069947,4909,1973
8225,NightoftheLivingDead,0100258,19185,1990
8228,"MalteseFalcon,The(a.k.a.DangerousFemale)",0022111,28257,1931
8232,ILoveYouAgain,0032617,20643,1940
8235,SafetyLast!,0014429,22596,1923
8236,WhiletheCitySleeps,0049949,36786,1956
8238,LittleMurders,0067350,27459,1971
8239,Viridiana,0055601,4497,1961
8241,Masterminds,0119630,25224,1997
8253,LupinIII:TheCastleOfCagliostro(Rupansansei:Kariosutoronoshiro),0079833,15371,1979
8254,ArizonaDream,0106307,11044,1993
8261,3Women(ThreeWomen),0075612,41662,1977
8264,GreyGardens,0073076,17346,1975
8266,PurpleRain,0087957,13763,1984
8268,PointofNoReturn,0107843,10498,1993
8270,"Hairdresser'sHusband,The(Lemaridelacoiffeuse)",0100112,11796,1990
8275,College,0017765,34847,1927
8290,Mitchell,0073396,32303,1975
8293,UsedPeople,0105706,41779,1992
8302,"FrontPage,The",0021890,42814,1931
8327,Dolls,0330229,870,2002
8331,"ManWhoCametoDinner,The",0033874,26319,1942
8335,MakeWayforTomorrow,0029192,41059,1937
8336,"MajorandtheMinor,The",0035019,39871,1942
8337,"CaineMutiny,The",0046816,10178,1954
8338,BlackNarcissus,0039192,16391,1947
8340,EscapefromAlcatraz,0079116,10734,1979
8341,OliverTwist,0040662,10949,1948
8360,Shrek2,0298148,809,2004
8361,"DayAfterTomorrow,The",0319262,435,2004
8362,RaisingHelen,0350028,4599,2004
8363,SoulPlane,0367085,12657,2004
8364,Baadasssss!(HowtoGettheMan'sFootOuttaYourAss),0367790,28219,2003
8366,Saved!,0332375,13193,2004
8368,HarryPotterandthePrisonerofAzkaban,0304141,673,2004
8369,Mindhunters,0297284,16617,2004
8370,"BlindSwordsman:Zatoichi,The(Zat??ichi)",0363226,246,2003
8371,"ChroniclesofRiddick,The",0296572,2789,2004
8372,Garfield:TheMovie,0356634,8920,2004
8373,"StepfordWives,The",0327162,9890,2004
8375,"HuntingofthePresident,The",0391225,26254,2004
8376,NapoleonDynamite,0374900,8193,2004
8378,"Doctor,The",0101746,26142,1991
8379,"Dresser,The",0085461,42122,1983
8380,FatherHood,0106877,65137,1993
8382,HelloAgain,0093175,35151,1987
8383,HopeSprings,0314431,21544,2003
8385,LoverComeBack,0055100,40894,1961
8387,PoliceAcademy:MissiontoMoscow,0110857,11546,1994
8391,BigWednesday,0077235,18387,1978
8402,BookofLove,0099166,52560,1990
8405,HouroftheWolf(Vargtimmen),0063759,18333,1968
8410,Suddenly,0047542,18398,1954
8424,"Divorcee,The",0020827,80708,1930
8425,MeettheApplegates,0100129,76516,1991
8426,RobotCarnival(Robotok??nibauru),0093871,33441,1987
8427,Americathon,0078766,47819,1979
8446,SandsofIwoJima,0041841,18712,1949
8447,ThisIslandEarth,0047577,831,1955
8450,AnthonyAdverse,0027300,37658,1936
8451,BlackboardJungle,0047885,26516,1955
8454,LunaPapa,0170259,10573,1999
8456,InvestigationofaCitizenAboveSuspicion(Indaginesuuncittadinoaldisopradiognisospetto),0065889,26451,1970
8458,ToEachHisOwn,0039040,54568,1946
8459,"Heiress,The",0041452,28571,1949
