movieId,genres,index
35015,Adventure,13169
35015,Drama,13170
35347,Animation,13171
35347,Drama,13172
35807,Comedy,13173
35836,Comedy,13174
35836,Romance,13175
35957,Horror,13176
35957,Thriller,13177
36276,Drama,13178
36276,Mystery,13179
36276,Thriller,13180
36289,Adventure,13181
36289,Children,13182
36289,Comedy,13183
36289,Fantasy,13184
36363,Comedy,13185
36363,Drama,13186
36363,Sci-Fi,13187
36397,Adventure,13188
36397,Animation,13189
36397,Children,13190
36397,Comedy,13191
36397,Fantasy,13192
36397,War,13193
36401,Comedy,13194
36401,Fantasy,13195
36401,Horror,13196
36401,Thriller,13197
36477,Comedy,13198
36477,Drama,13199
36477,Romance,13200
36509,Action,13201
36509,Adventure,13202
36509,Horror,13203
36509,Mystery,13204
36509,Sci-Fi,13205
36509,Thriller,13206
36517,Drama,13207
36517,Thriller,13208
36519,Action,13209
36519,Crime,13210
36519,Thriller,13211
36525,Comedy,13212
36525,Fantasy,13213
36525,Romance,13214
36527,Drama,13215
36529,Action,13216
36529,Crime,13217
36529,Drama,13218
36529,Thriller,13219
36529,War,13220
36533,Drama,13221
36533,Horror,13222
36533,Mystery,13223
36533,Thriller,13224
36535,Comedy,13225
36535,Drama,13226
36537,Comedy,13227
36537,Drama,13228
36708,Adventure,13229
36708,Animation,13230
36708,Comedy,13231
36850,Action,13232
36850,Comedy,13233
36850,Crime,13234
36850,Thriller,13235
36931,Action,13236
36931,Crime,13237
36931,Drama,13238
37211,Comedy,13239
37211,Musical,13240
37211,Western,13241
37240,Documentary,13242
37380,Action,13243
37380,Horror,13244
37380,Sci-Fi,13245
37382,Crime,13246
37382,Drama,13247
37382,Thriller,13248
37384,Comedy,13249
37386,Action,13250
37386,Sci-Fi,13251
37444,Comedy,13252
37444,Horror,13253
37444,Romance,13254
37475,Drama,13255
37477,Action,13256
37477,Comedy,13257
37477,Crime,13258
37495,Fantasy,13259
37495,Mystery,13260
37495,Romance,13261
37495,Thriller,13262
37545,Drama,13263
37720,Crime,13264
37720,Drama,13265
37720,Horror,13266
37720,Thriller,13267
37727,Action,13268
37727,Drama,13269
37727,Thriller,13270
37729,Animation,13271
37729,Comedy,13272
37729,Fantasy,13273
37729,Musical,13274
37729,Romance,13275
37731,Crime,13276
37731,Drama,13277
37733,Action,13278
37733,Crime,13279
37733,Drama,13280
37733,Thriller,13281
37736,Drama,13282
37739,Drama,13283
37741,Crime,13284
37741,Drama,13285
37830,Action,13286
37830,Adventure,13287
37830,Animation,13288
37830,Fantasy,13289
37830,Sci-Fi,13290
37844,Comedy,13291
37844,Drama,13292
37844,Romance,13293
37853,Action,13294
37853,Adventure,13295
37853,Crime,13296
37853,Thriller,13297
37857,Adventure,13298
37857,Children,13299
37857,Drama,13300
37857,Fantasy,13301
38038,Adventure,13302
38038,Animation,13303
38038,Children,13304
38038,Comedy,13305
38061,Comedy,13306
38061,Crime,13307
38061,Mystery,13308
38061,Thriller,13309
38095,Action,13310
38095,Crime,13311
38095,Drama,13312
38159,Drama,13313
38159,Romance,13314
38164,Drama,13315
38164,Romance,13316
38198,Documentary,13317
38294,Action,13318
38294,Adventure,13319
38294,Drama,13320
38294,Fantasy,13321
38304,Documentary,13322
38388,Drama,13323
38583,Action,13324
38583,Horror,13325
38583,Sci-Fi,13326
38583,Thriller,13327
38798,Comedy,13328
38798,Drama,13329
38886,Comedy,13330
38886,Drama,13331
38992,Drama,13332
39183,Drama,13333
39183,Romance,13334
39231,Comedy,13335
39231,Drama,13336
39231,Romance,13337
39234,Drama,13338
39292,Crime,13339
39292,Drama,13340
39307,Children,13341
39307,Drama,13342
39381,Crime,13343
39381,Drama,13344
39381,Western,13345
39400,Action,13346
39400,Horror,13347
39400,Mystery,13348
39400,Thriller,13349
39414,Comedy,13350
39414,Drama,13351
39414,Romance,13352
39427,Thriller,13353
39435,Action,13354
39435,Adventure,13355
39435,Drama,13356
39435,Western,13357
39444,Comedy,13358
39444,Drama,13359
39446,Horror,13360
39446,Thriller,13361
39449,Comedy,13362
39449,Drama,13363
39449,Romance,13364
39516,Drama,13365
39715,Comedy,13366
39801,Adventure,13367
39801,Comedy,13368
39801,Fantasy,13369
39801,Horror,13370
39869,Drama,13371
40148,Crime,13372
40148,Drama,13373
40148,Thriller,13374
40278,Action,13375
40278,Drama,13376
40278,War,13377
40339,Action,13378
40339,Adventure,13379
40339,Animation,13380
40339,Children,13381
40339,Comedy,13382
40339,Sci-Fi,13383
40412,Crime,13384
40412,Thriller,13385
40414,Drama,13386
40414,War,13387
40478,Horror,13388
40478,Sci-Fi,13389
40478,Thriller,13390
40491,Comedy,13391
40491,Drama,13392
40578,Action,13393
40578,Drama,13394
40581,Comedy,13395
40581,Romance,13396
40583,Drama,13397
40583,Thriller,13398
40597,Comedy,13399
40597,Drama,13400
40614,Drama,13401
40614,Thriller,13402
40617,Horror,13403
40617,Thriller,13404
40629,Drama,13405
40629,Romance,13406
40697,Sci-Fi,13407
40723,Crime,13408
40723,Horror,13409
40723,Thriller,13410
40732,Adventure,13411
40732,Drama,13412
40732,Horror,13413
40732,Thriller,13414
40815,Adventure,13415
40815,Fantasy,13416
40815,Thriller,13417
40815,IMAX,13418
40819,Drama,13419
40819,Musical,13420
40819,Romance,13421
40826,Drama,13422
40826,Musical,13423
40826,Romance,13424
40851,Action,13425
40851,Adventure,13426
40851,Children,13427
40851,Fantasy,13428
40870,Drama,13429
40946,Comedy,13430
40946,Musical,13431
40955,Comedy,13432
40955,Drama,13433
40959,Action,13434
40959,Comedy,13435
40959,Crime,13436
40959,Thriller,13437
40962,Comedy,13438
40962,Romance,13439
40966,Drama,13440
41014,Crime,13441
41014,Horror,13442
41014,Mystery,13443
41014,Thriller,13444
41285,Crime,13445
41285,Drama,13446
41285,Romance,13447
41527,Crime,13448
41527,Drama,13449
41527,Thriller,13450
41527,War,13451
41566,Adventure,13452
41566,Children,13453
41566,Fantasy,13454
41569,Action,13455
41569,Adventure,13456
41569,Drama,13457
41569,Fantasy,13458
41569,Thriller,13459
41571,Drama,13460
41571,Romance,13461
41573,Comedy,13462
41573,Drama,13463
41573,Romance,13464
41617,Crime,13465
41617,Drama,13466
41617,Romance,13467
41627,Action,13468
41627,Drama,13469
41712,Comedy,13470
41712,Drama,13471
41716,Comedy,13472
41716,Drama,13473
41716,Thriller,13474
41724,Documentary,13475
41769,Comedy,13476
41769,Drama,13477
41769,Romance,13478
41828,Comedy,13479
41828,War,13480
41863,Adventure,13481
41863,Crime,13482
41863,Drama,13483
41997,Action,13484
41997,Crime,13485
41997,Drama,13486
41997,Thriller,13487
42002,Comedy,13488
42002,Musical,13489
42004,Adventure,13490
42004,Comedy,13491
42004,Drama,13492
42007,Comedy,13493
42007,Drama,13494
42007,Romance,13495
42009,Adventure,13496
42009,Comedy,13497
42011,Comedy,13498
42011,Crime,13499
42013,Comedy,13500
42015,Action,13501
42015,Adventure,13502
42015,Comedy,13503
42015,Drama,13504
42015,Romance,13505
42018,Comedy,13506
42018,Drama,13507
42176,Drama,13508
42176,Thriller,13509
42191,Animation,13510
42191,Children,13511
42285,Horror,13512
42285,Thriller,13513
42418,Adventure,13514
42418,Drama,13515
42418,Romance,13516
42422,Animation,13517
42422,Drama,13518
42422,Romance,13519
42422,Sci-Fi,13520
42556,Fantasy,13521
42556,Mystery,13522
42556,Western,13523
42559,Action,13524
42559,Adventure,13525
42559,Drama,13526
42602,Documentary,13527
42632,Crime,13528
42632,Drama,13529
42632,Mystery,13530
42632,Thriller,13531
42638,Comedy,13532
42638,Drama,13533
42718,Action,13534
42718,Crime,13535
42718,Sci-Fi,13536
42723,Horror,13537
42725,Comedy,13538
42728,Drama,13539
42728,Romance,13540
42730,Drama,13541
42732,Comedy,13542
42734,Animation,13543
42734,Children,13544
42734,Comedy,13545
42738,Action,13546
42738,Fantasy,13547
42738,Horror,13548
42740,Comedy,13549
42761,Adventure,13550
42761,Children,13551
42761,Comedy,13552
42761,Fantasy,13553
42943,Adventure,13554
42943,Drama,13555
42943,War,13556
42946,Action,13557
42946,Comedy,13558
43289,Adventure,13559
43289,Comedy,13560
43289,Drama,13561
43289,Fantasy,13562
43333,Drama,13563
43333,Romance,13564
43376,Drama,13565
43376,War,13566
43396,Drama,13567
43419,Action,13568
43419,Comedy,13569
43419,Crime,13570
43419,Western,13571
43460,Comedy,13572
43460,Drama,13573
43549,Action,13574
43549,Crime,13575
43549,Drama,13576
43549,Horror,13577
43556,Drama,13578
43558,Action,13579
43558,Comedy,13580
43558,Crime,13581
43560,Children,13582
43560,Comedy,13583
43560,Fantasy,13584
43677,Drama,13585
43677,War,13586
43679,Horror,13587
43679,Mystery,13588
43679,Thriller,13589
43684,Comedy,13590
43684,Drama,13591
43684,Romance,13592
43708,Comedy,13593
43708,Documentary,13594
43744,Comedy,13595
43744,Drama,13596
43744,Romance,13597
43836,Adventure,13598
43836,Comedy,13599
43836,Crime,13600
43869,Adventure,13601
43869,Animation,13602
43869,Children,13603
43869,Comedy,13604
43871,Crime,13605
43871,Drama,13606
43871,Thriller,13607
43904,Horror,13608
43904,Thriller,13609
43908,Drama,13610
43912,Crime,13611
43912,Drama,13612
43914,Drama,13613
43917,Action,13614
43917,Adventure,13615
43917,Drama,13616
43917,Romance,13617
43919,Comedy,13618
43919,Romance,13619
43921,Action,13620
43921,Crime,13621
43921,Thriller,13622
43928,Action,13623
43928,Fantasy,13624
43928,Sci-Fi,13625
43928,Thriller,13626
43930,Comedy,13627
43930,Romance,13628
43932,Action,13629
43932,Drama,13630
43932,Fantasy,13631
43932,Horror,13632
43932,Mystery,13633
43932,Sci-Fi,13634
43932,Thriller,13635
43936,Crime,13636
43936,Thriller,13637
44004,Comedy,13638
44004,Romance,13639
44020,Action,13640
44020,Animation,13641
44020,Children,13642
44020,Sci-Fi,13643
44022,Adventure,13644
44022,Animation,13645
44022,Children,13646
44022,Comedy,13647
44189,Drama,13648
44189,Romance,13649
44191,Action,13650
44191,Sci-Fi,13651
44191,Thriller,13652
44191,IMAX,13653
44193,Comedy,13654
44193,Romance,13655
44195,Comedy,13656
44195,Drama,13657
44197,Comedy,13658
44197,Crime,13659
44197,Drama,13660
44199,Crime,13661
44199,Drama,13662
44199,Thriller,13663
44204,Crime,13664
44204,Drama,13665
44225,Children,13666
44225,Comedy,13667
44225,Fantasy,13668
44238,Comedy,13669
44238,Fantasy,13670
44238,Horror,13671
44241,Comedy,13672
44241,Fantasy,13673
44241,Horror,13674
44243,Comedy,13675
44243,Fantasy,13676
44243,Horror,13677
44243,Sci-Fi,13678
44301,Crime,13679
44301,Drama,13680
44397,Drama,13681
44397,Horror,13682
44397,Thriller,13683
44399,Adventure,13684
44399,Children,13685
44399,Comedy,13686
44399,Fantasy,13687
44511,Documentary,13688
44555,Drama,13689
44555,Romance,13690
44555,Thriller,13691
44597,Action,13692
44597,Crime,13693
44597,Mystery,13694
44613,Drama,13695
44633,Documentary,13696
44657,Drama,13697
44665,Crime,13698
44665,Drama,13699
44665,Mystery,13700
44694,Comedy,13701
44694,Drama,13702
44709,Drama,13703
44719,Drama,13704
44731,Horror,13705
44731,Sci-Fi,13706
44731,Thriller,13707
44759,Crime,13708
44759,Drama,13709
44759,Mystery,13710
44759,Thriller,13711
44761,Crime,13712
44761,Drama,13713
44761,Film-Noir,13714
44761,Mystery,13715
44773,Comedy,13716
44773,Horror,13717
44777,Comedy,13718
44777,Horror,13719
44777,Sci-Fi,13720
44788,Documentary,13721
44828,Comedy,13722
44828,Horror,13723
44828,Sci-Fi,13724
44840,Comedy,13725
44849,Action,13726
44849,Animation,13727
44849,Film-Noir,13728
44849,Sci-Fi,13729
44849,Thriller,13730
44851,Comedy,13731
44864,Comedy,13732
44864,Drama,13733
44864,Romance,13734
44889,Comedy,13735
44889,Drama,13736
44889,Musical,13737
44929,Drama,13738
44929,Romance,13739
44931,Drama,13740
44937,Crime,13741
44937,Drama,13742
44943,Documentary,13743
44972,Comedy,13744
44972,Horror,13745
44974,Drama,13746
44974,Thriller,13747
45028,Comedy,13748
45028,Drama,13749
45028,Musical,13750
45062,Crime,13751
45062,Drama,13752
45062,Thriller,13753
45074,Adventure,13754
45074,Animation,13755
45074,Children,13756
45074,Comedy,13757
45074,Fantasy,13758
45081,Fantasy,13759
45081,Horror,13760
45081,Thriller,13761
45106,Comedy,13762
45106,Drama,13763
45175,Comedy,13764
45175,Drama,13765
45183,Action,13766
45183,Comedy,13767
45183,Crime,13768
45183,Thriller,13769
45186,Action,13770
45186,Adventure,13771
45186,Thriller,13772
45208,Adventure,13773
45208,Children,13774
45208,Comedy,13775
45210,Crime,13776
45210,Drama,13777
45221,Comedy,13778
45361,Drama,13779
45361,Horror,13780
45361,Mystery,13781
45361,Thriller,13782
45382,Drama,13783
45382,Romance,13784
45431,Adventure,13785
45431,Animation,13786
45431,Children,13787
45431,Comedy,13788
45440,Comedy,13789
45440,Drama,13790
45442,Action,13791
45442,Adventure,13792
45442,Thriller,13793
45442,IMAX,13794
45447,Drama,13795
45447,Mystery,13796
45447,Thriller,13797
45499,Action,13798
45499,Sci-Fi,13799
45499,Thriller,13800
45501,Comedy,13801
45501,Drama,13802
45501,Romance,13803
45503,Drama,13804
45517,Animation,13805
45517,Children,13806
45517,Comedy,13807
45635,Drama,13808
45648,Comedy,13809
45648,Drama,13810
45658,Drama,13811
45662,Horror,13812
45662,Thriller,13813
45666,Comedy,13814
45668,Drama,13815
45668,Fantasy,13816
45668,Romance,13817
45672,Adventure,13818
45672,Comedy,13819
45672,Drama,13820
45672,Fantasy,13821
45672,Romance,13822
45720,Comedy,13823
45720,Drama,13824
45722,Action,13825
45722,Adventure,13826
45722,Fantasy,13827
45726,Comedy,13828
45728,Comedy,13829
45730,Drama,13830
45730,Fantasy,13831
45730,Mystery,13832
45732,Comedy,13833
45732,Fantasy,13834
45732,Romance,13835
45880,Drama,13836
45880,Romance,13837
45928,Documentary,13838
45950,Documentary,13839
45969,Comedy,13840
45969,Romance,13841
46062,Children,13842
46062,Comedy,13843
46062,Drama,13844
46062,Musical,13845
46062,Romance,13846
46105,Comedy,13847
46105,Documentary,13848
46105,Romance,13849
46231,Drama,13850
46322,Action,13851
46322,Drama,13852
46335,Action,13853
46335,Crime,13854
46335,Drama,13855
46335,Thriller,13856
46337,Animation,13857
46337,Children,13858
46337,Comedy,13859
46347,Documentary,13860
46367,Crime,13861
46367,Thriller,13862
46530,Action,13863
46530,Adventure,13864
46530,Sci-Fi,13865
46530,IMAX,13866
46559,Drama,13867
46559,War,13868
46572,Drama,13869
46572,Thriller,13870
46574,Comedy,13871
46578,Adventure,13872
46578,Comedy,13873
46578,Drama,13874
46664,Drama,13875
46664,Mystery,13876
46664,Thriller,13877
46723,Drama,13878
46723,Thriller,13879
46772,Comedy,13880
46850,Documentary,13881
46855,Action,13882
46855,Drama,13883
46855,Thriller,13884
46855,War,13885
46862,Drama,13886
46865,Comedy,13887
46948,Animation,13888
46948,Children,13889
46948,Fantasy,13890
46948,Mystery,13891
46965,Action,13892
46965,Comedy,13893
46965,Horror,13894
46965,Thriller,13895
46967,Comedy,13896
46967,Fantasy,13897
46967,Mystery,13898
46970,Action,13899
46970,Comedy,13900
46972,Action,13901
46972,Comedy,13902
46972,Fantasy,13903
46972,IMAX,13904
46974,Drama,13905
46976,Comedy,13906
46976,Drama,13907
46976,Fantasy,13908
46976,Romance,13909
47044,Action,13910
47044,Crime,13911
47044,Drama,13912
47044,Thriller,13913
47099,Drama,13914
47122,Comedy,13915
47122,Romance,13916
47124,Adventure,13917
47124,Animation,13918
47124,Children,13919
47124,Comedy,13920
47124,Fantasy,13921
47124,IMAX,13922
47200,Action,13923
47200,Thriller,13924
47202,Drama,13925
47202,Romance,13926
47254,Action,13927
47254,Crime,13928
47254,Drama,13929
47254,Thriller,13930
47261,Fantasy,13931
47261,Mystery,13932
47261,Thriller,13933
47382,Drama,13934
47382,Romance,13935
47384,Adventure,13936
47384,Comedy,13937
47384,Drama,13938
47384,Fantasy,13939
47404,Adventure,13940
47404,Animation,13941
47404,Comedy,13942
47404,Fantasy,13943
47404,Romance,13944
47404,Sci-Fi,13945
47423,Drama,13946
47446,Drama,13947
47446,Mystery,13948
47446,Thriller,13949
47465,Drama,13950
47465,Fantasy,13951
47465,Thriller,13952
47491,Comedy,13953
47491,Drama,13954
47516,Children,13955
47516,Comedy,13956
47516,Drama,13957
47518,Comedy,13958
47538,Action,13959
47538,Adventure,13960
47538,Comedy,13961
47538,Crime,13962
47566,Crime,13963
47566,Drama,13964
47566,Film-Noir,13965
47610,Drama,13966
47610,Fantasy,13967
47610,Mystery,13968
47610,Romance,13969
47629,Drama,13970
47640,Comedy,13971
47644,Drama,13972
47646,Crime,13973
47646,Drama,13974
47646,Musical,13975
47721,Children,13976
47721,Fantasy,13977
47725,Comedy,13978
47725,Drama,13979
47725,Fantasy,13980
47725,Romance,13981
47736,Comedy,13982
47774,Comedy,13983
47774,Fantasy,13984
47793,Drama,13985
47793,Romance,13986
47810,Horror,13987
47810,Mystery,13988
47810,Thriller,13989
47894,Drama,13990
47894,War,13991
47937,Comedy,13992
47937,Horror,13993
47937,Thriller,13994
47950,Crime,13995
47950,Drama,13996
47950,Mystery,13997
47950,Thriller,13998
47952,Action,13999
47952,Horror,14000
47952,Thriller,14001
47970,Comedy,14002
47970,Drama,14003
47978,Drama,14004
47997,Adventure,14005
47997,Comedy,14006
47997,Sci-Fi,14007
47997,Thriller,14008
47999,Documentary,14009
47999,Drama,14010
48001,Drama,14011
48001,Romance,14012
48032,Comedy,14013
48032,Drama,14014
48032,Romance,14015
48032,War,14016
48043,Drama,14017
48043,Fantasy,14018
48043,Romance,14019
48045,Comedy,14020
48082,Comedy,14021
48082,Drama,14022
48082,Fantasy,14023
48082,Romance,14024
48142,Crime,14025
48142,Drama,14026
48142,Mystery,14027
48142,Thriller,14028
48150,Horror,14029
48161,Drama,14030
48214,Drama,14031
48262,Documentary,14032
48304,Adventure,14033
48304,Drama,14034
48304,Thriller,14035
48319,Action,14036
48319,Adventure,14037
48319,Drama,14038
48319,War,14039
48322,Comedy,14040
48322,Documentary,14041
48326,Drama,14042
48342,Comedy,14043
48342,Drama,14044
48342,Romance,14045
48385,Comedy,14046
48394,Drama,14047
48394,Fantasy,14048
48394,Thriller,14049
48412,Action,14050
48412,Adventure,14051
48412,Drama,14052
48414,Adventure,14053
48414,Animation,14054
48414,Children,14055
48414,Comedy,14056
48414,IMAX,14057
48416,Comedy,14058
48416,Crime,14059
48516,Crime,14060
48516,Drama,14061
48516,Thriller,14062
48518,Horror,14063
48518,Thriller,14064
48520,Comedy,14065
48560,Comedy,14066
48560,Drama,14067
48593,Comedy,14068
48593,Thriller,14069
48596,Action,14070
48596,Drama,14071
48596,Thriller,14072
48598,Drama,14073
48638,Drama,14074
48638,Romance,14075
48649,Drama,14076
48649,War,14077
48678,Action,14078
48678,Comedy,14079
48678,Horror,14080
48678,Thriller,14081
48696,Drama,14082
48696,Romance,14083
48698,Documentary,14084
48738,Drama,14085
48738,Thriller,14086
48741,Documentary,14087
48744,Comedy,14088
48744,Drama,14089
48744,Romance,14090
48774,Action,14091
48774,Adventure,14092
48774,Drama,14093
48774,Sci-Fi,14094
48774,Thriller,14095
48780,Drama,14096
48780,Mystery,14097
48780,Sci-Fi,14098
48780,Thriller,14099
48783,Drama,14100
48783,War,14101
48872,Film-Noir,14102
48872,Thriller,14103
48877,Crime,14104
48877,Horror,14105
48877,Thriller,14106
48879,Drama,14107
48879,Thriller,14108
48883,Crime,14109
48883,Drama,14110
48883,Mystery,14111
48883,Thriller,14112
48982,Animation,14113
48982,Comedy,14114
48997,Crime,14115
48997,Drama,14116
48997,Thriller,14117
49013,Comedy,14118
49013,Fantasy,14119
49110,Comedy,14120
49110,Sci-Fi,14121
49130,Comedy,14122
49130,Drama,14123
49130,Romance,14124
49132,Documentary,14125
49220,Comedy,14126
49263,Comedy,14127
49263,Documentary,14128
49265,Documentary,14129
49265,Drama,14130
49265,War,14131
49272,Action,14132
49272,Adventure,14133
49272,Thriller,14134
49274,Adventure,14135
49274,Animation,14136
49274,Children,14137
49274,Comedy,14138
49274,IMAX,14139
49276,Comedy,14140
49278,Action,14141
49278,Sci-Fi,14142
49278,Thriller,14143
49280,Drama,14144
49284,Comedy,14145
49284,Drama,14146
49284,Romance,14147
49286,Comedy,14148
49286,Romance,14149
49314,Action,14150
49314,Crime,14151
49314,Drama,14152
49347,Drama,14153
49389,Crime,14154
49389,Western,14155
49396,Adventure,14156
49396,Comedy,14157
49396,Musical,14158
49524,Drama,14159
49530,Action,14160
49530,Adventure,14161
49530,Crime,14162
49530,Drama,14163
49530,Thriller,14164
49530,War,14165
49647,Children,14166
49647,Comedy,14167
49647,Drama,14168
49647,Fantasy,14169
49649,Action,14170
49649,Adventure,14171
49649,Fantasy,14172
49651,Action,14173
49651,Drama,14174
49666,Drama,14175
49666,Fantasy,14176
49666,Romance,14177
49688,Action,14178
49688,Drama,14179
49688,War,14180
49735,Comedy,14181
49772,Drama,14182
49772,Romance,14183
49793,Drama,14184
49822,Drama,14185
49822,Thriller,14186
49824,Drama,14187
49824,Musical,14188
49910,Drama,14189
49917,Documentary,14190
49932,Drama,14191
49932,Mystery,14192
49932,Thriller,14193
49957,Comedy,14194
49957,Drama,14195
49961,Drama,14196
50003,Action,14197
50003,Adventure,14198
50005,Action,14199
50005,Drama,14200
50064,Drama,14201
50064,Mystery,14202
50064,Thriller,14203
50068,Drama,14204
50068,War,14205
50147,Action,14206
50147,Horror,14207
50147,Thriller,14208
50158,Drama,14209
50158,Musical,14210
50160,Drama,14211
50189,Comedy,14212
50189,Romance,14213
50274,Drama,14214
50274,Romance,14215
50354,Comedy,14216
50356,Comedy,14217
50440,Horror,14218
50440,Thriller,14219
50442,Crime,14220
50442,Drama,14221
50445,Action,14222
50445,Horror,14223
50445,Thriller,14224
50514,Drama,14225
50601,Adventure,14226
50601,Children,14227
50601,Fantasy,14228
50610,Comedy,14229
50613,Horror,14230
50658,Documentary,14231
50685,Comedy,14232
50685,Drama,14233
50685,Romance,14234
50740,Documentary,14235
50792,Comedy,14236
50792,Drama,14237
50792,Romance,14238
50794,Action,14239
50794,Crime,14240
50794,Drama,14241
50794,Thriller,14242
50796,Drama,14243
50796,Fantasy,14244
50796,Horror,14245
50796,Romance,14246
50798,Adventure,14247
50798,Comedy,14248
50800,Drama,14249
50800,Horror,14250
50800,Thriller,14251
50802,Comedy,14252
50802,Drama,14253
50802,Romance,14254
50804,Drama,14255
50804,Horror,14256
50804,Thriller,14257
50806,Comedy,14258
50806,Romance,14259
50842,Comedy,14260
50842,Drama,14261
50851,Documentary,14262
50872,Animation,14263
50872,Children,14264
50872,Drama,14265
50912,Romance,14266
50923,Drama,14267
50942,Comedy,14268
50954,Comedy,14269
50954,Romance,14270
50999,Animation,14271
50999,Comedy,14272
51024,Adventure,14273
51024,Drama,14274
51024,Fantasy,14275
51037,Drama,14276
51037,Mystery,14277
51037,Thriller,14278
51077,Action,14279
51077,Fantasy,14280
51077,Thriller,14281
51080,Drama,14282
51080,Thriller,14283
51082,Comedy,14284
51082,Romance,14285
51084,Comedy,14286
51084,Romance,14287
51086,Drama,14288
51086,Mystery,14289
51086,Thriller,14290
51088,Comedy,14291
51091,Drama,14292
51167,Drama,14293
51174,Drama,14294
51255,Action,14295
51255,Comedy,14296
51255,Crime,14297
51255,Mystery,14298
51314,Adventure,14299
51314,Drama,14300
51314,Romance,14301
51357,Crime,14302
51357,Drama,14303
51357,Thriller,14304
51412,Action,14305
51412,Sci-Fi,14306
51412,Thriller,14307
51471,Drama,14308
51471,Romance,14309
51498,Comedy,14310
51498,Horror,14311
51540,Crime,14312
51540,Drama,14313
51540,Thriller,14314
51545,Action,14315
51545,Comedy,14316
51545,Drama,14317
51545,Horror,14318
51545,Thriller,14319
51562,Sci-Fi,14320
51573,Fantasy,14321
51575,Adventure,14322
51575,Comedy,14323
51662,Action,14324
51662,Fantasy,14325
51662,War,14326
51662,IMAX,14327
51666,Horror,14328
51666,Mystery,14329
51666,Thriller,14330
51694,Drama,14331
51694,Romance,14332
51698,Adventure,14333
51698,Children,14334
51698,Sci-Fi,14335
51705,Comedy,14336
51705,Romance,14337
51709,Comedy,14338
51709,Drama,14339
51709,Horror,14340
51709,Sci-Fi,14341
51709,Thriller,14342
51834,Drama,14343
51834,Romance,14344
51884,Drama,14345
51884,Romance,14346
51903,Comedy,14347
51903,Drama,14348
51903,Romance,14349
51925,Drama,14350
51925,Fantasy,14351
51925,Mystery,14352
51925,Thriller,14353
51927,Horror,14354
51927,Mystery,14355
51927,Thriller,14356
51931,Drama,14357
51933,Drama,14358
51935,Action,14359
51935,Drama,14360
51935,Thriller,14361
51937,Horror,14362
51937,Thriller,14363
51939,Action,14364
51939,Adventure,14365
51939,Animation,14366
51939,Children,14367
51939,Comedy,14368
51939,Fantasy,14369
52042,Drama,14370
52042,Thriller,14371
52042,War,14372
52241,Crime,14373
52241,Drama,14374
52241,Thriller,14375
52245,Comedy,14376
52245,Romance,14377
52279,Comedy,14378
52281,Action,14379
52281,Crime,14380
52281,Horror,14381
52281,Sci-Fi,14382
52281,Thriller,14383
52283,Horror,14384
52283,Thriller,14385
52287,Action,14386
52287,Adventure,14387
52287,Animation,14388
52287,Children,14389
52287,Comedy,14390
52287,Sci-Fi,14391
52299,Documentary,14392
52319,Action,14393
52319,Adventure,14394
52319,Drama,14395
52319,War,14396
52328,Adventure,14397
52328,Drama,14398
52328,Sci-Fi,14399
52328,Thriller,14400
52375,Crime,14401
52375,Drama,14402
52435,Animation,14403
52435,Comedy,14404
52435,Fantasy,14405
52435,Musical,14406
52458,Drama,14407
52458,Thriller,14408
52462,Action,14409
52462,Adventure,14410
52462,Animation,14411
52462,Comedy,14412
52462,Fantasy,14413
52462,Mystery,14414
52462,Sci-Fi,14415
52579,Drama,14416
52579,Musical,14417
52604,Crime,14418
52604,Drama,14419
52604,Mystery,14420
52604,Thriller,14421
52644,Horror,14422
52644,Thriller,14423
52668,Comedy,14424
52668,Drama,14425
52668,Romance,14426
52694,Comedy,14427
52712,Crime,14428
52712,Drama,14429
52712,Fantasy,14430
52712,Mystery,14431
52712,Thriller,14432
52715,Comedy,14433
52722,Action,14434
52722,Adventure,14435
52722,Sci-Fi,14436
52722,Thriller,14437
52722,IMAX,14438
52724,Comedy,14439
52724,Drama,14440
52730,Children,14441
52730,Comedy,14442
52767,Documentary,14443
52784,Documentary,14444
52831,Action,14445
52831,Crime,14446
52831,Horror,14447
52831,Thriller,14448
52867,Comedy,14449
52867,Romance,14450
52885,Animation,14451
52885,Mystery,14452
52885,Sci-Fi,14453
52950,Action,14454
52950,Fantasy,14455
52950,Horror,14456
52950,Thriller,14457
52952,Drama,14458
52967,Drama,14459
52973,Comedy,14460
52973,Drama,14461
52973,Romance,14462
52975,Comedy,14463
52975,Drama,14464
52975,Musical,14465
53000,Horror,14466
53000,Sci-Fi,14467
53000,Thriller,14468
53022,Action,14469
53022,Comedy,14470
53022,Crime,14471
53022,Romance,14472
53024,Documentary,14473
53121,Adventure,14474
53121,Animation,14475
53121,Children,14476
53121,Comedy,14477
53121,Fantasy,14478
53123,Drama,14479
53123,Musical,14480
53123,Romance,14481
53125,Action,14482
53125,Adventure,14483
53125,Comedy,14484
53125,Fantasy,14485
53127,Drama,14486
53127,Horror,14487
53127,Thriller,14488
53129,Crime,14489
53129,Drama,14490
53129,Thriller,14491
53138,Action,14492
53138,Adventure,14493
53138,Fantasy,14494
53140,Action,14495
53140,Adventure,14496
53140,Comedy,14497
53140,Fantasy,14498
53140,Romance,14499
53143,Action,14500
53143,Thriller,14501
53161,Comedy,14502
53161,Drama,14503
53161,Romance,14504
